movieId,imdbId,tmdbId
74113,0062041,47370
74115,1472122,31156
74127,0072156,84104
74129,0439182,46336
74131,1244659,27569
74135,1404661,62775
74137,0033174,120109
74139,0365675,8349
74141,0088040,75877
74144,0026246,43891
74148,1286821,33295
74150,1084955,29501
74152,0804558,16453
74154,1185416,13477
74156,1226273,12201
74159,0430063,47554
74161,0026199,33395
74164,0015202,2974
74204,0969269,14016
74226,0105438,94706
74228,1187064,26466
74230,0117555,49807
74255,0095958,99749
74257,0099026,79509
74261,0053715,46623
74263,0026261,52863
74266,0065872,92283
74271,0084881,42137
74275,1045772,8952
74282,0092571,40724
74284,1230155,202855
74287,1219336,33159
74297,0424273,26137
74300,0104892,71825
74302,0106850,103201
74306,0439817,98246
74310,0030944,33630
74317,1530487,51675
74319,0104060,281287
74324,1278469,33602
74327,0926759,12169
74332,0093240,252407
74337,0046903,43333
74339,0078382,42212
74342,0056903,33728
74355,1133993,27989
74370,1172994,25983
74382,0027367,42683
74404,0347167,271677
74406,0449306,46423
74416,1232776,24469
74426,0213890,11518
74428,1027658,7344
74431,0499262,4887
74434,0165546,51022
74436,0106449,31578
74438,0110054,18670
74446,0264695,25293
74448,0281173,59013
74450,0817230,32856
74452,0780653,7978
74456,0819755,60086
74458,1130884,11324
74471,0270645,90052
74473,0310851,81382
74475,1221141,8898
74478,0122804,183946
74480,1049405,17334
74484,1212974,26715
74486,0790799,19311
74488,1235796,38448
74491,1329539,45988
74493,1289437,20047
74504,1364487,55522
74506,0056884,81399
74508,0844330,13949
74510,1216487,24253
74512,1422757,15324
74530,0814255,32657
74532,1385867,23742
74538,0060648,36457
74541,1337032,27561
74545,1139328,11439
74547,0065611,42586
74553,0485601,26963
74573,1183921,32868
74575,0064952,30298
74580,1273678,23172
74582,1220628,30128
74588,0042296,29381
74590,0037795,42295
74595,1210039,41894
74613,0046429,67736
74619,0448965,25950
74621,1241316,32124
74624,1186830,26428
74630,0052427,56931
74641,1146325,12273
74647,1220220,22805
74649,0886531,79519
74653,1075419,20083
74657,1143110,29388
74668,1247640,15357
74671,0796355,20406
74673,1335992,22166
74675,1380232,
74677,1352852,18489
74679,1433856,
74681,0048481,120280
74683,0282744,19962
74685,0455407,29427
74688,0989757,22971
74696,1512201,45576
74698,0808510,23023
74701,1232790,29785
74706,0257497,63195
74727,0068519,20871
74731,1087842,14235
74733,0478813,71370
74738,0446719,25967
74740,1016301,5595
74748,1094275,32092
74750,1245112,10664
74752,0961722,28739
74754,0368226,17473
74760,0307057,200664
74777,0133245,224642
74780,0062681,117499
74782,0087587,174748
74787,1188996,26022
74789,1014759,12155
74791,1433540,40623
74795,0947810,22972
74799,0026164,119819
74818,0914837,29182
74820,0058085,17277
74827,1077262,24424
74851,1179034,26389
74857,0048667,61880
74859,0066858,31515
74864,1319733,20618
74868,1235124,23488
74870,0080012,26771
74886,0056556,43012
74916,1234654,27583
74937,0075359,6883
74944,1210042,26390
74946,0815236,34016
74948,1289406,25941
74965,1206082,34195
74967,0768218,20471
75335,0817544,18514
75341,1403981,23169
75345,0289181,18704
75349,0283043,12718
75351,0067490,15360
75362,1297945,19969
75367,0056952,85521
75370,0107863,36233
75374,1140941,16763
75386,1029241,16350
75389,0445939,15846
75392,0920470,14765
75395,1323045,44363
75397,0033175,94182
75402,0133186,
75404,1134674,34592
75406,1247371,26430
75408,1259781,59719
75414,0066412,30903
75416,0116401,26623
75421,0121853,55412
75423,0053772,48145
75425,1134854,29426
75428,0138792,217632
75434,0195972,
75436,0060613,195204
75438,0959329,34335
75440,1386011,16239
75443,0032636,80196
75446,1104083,31299
75803,1305583,34563
75805,1038919,27573
75808,1311699,32678
75813,1151359,12834
75816,1247704,31723
75818,1334510,24225
75820,0043665,49508
75823,0090866,26558
75825,0330691,15483
75831,0019993,31678
75927,1053830,45921
75929,0368563,33788
75938,0092848,5753
75940,0038924,43495
75947,0057318,32688
75950,0046949,24973
75962,0039349,42342
75977,0040186,168171
75979,0054898,80595
75981,0060879,66953
75983,0844457,16436
75985,1053424,31867
75990,0071155,42451
75992,0051435,43138
75994,0051436,4933
76022,0038688,264241
76030,0795351,28355
76032,1196334,64104
76034,1385869,
76049,0443524,194931
76051,1043451,20027
76054,0765128,36970
76056,1328634,19616
76060,1135525,34423
76063,0069421,69872
76066,0233481,20216
76077,1231587,23048
76079,1352824,28211
76082,0279695,30779
76085,0066482,89199
76087,1264914,19152
76089,0016884,38687
76091,1216496,30018
76093,0892769,10191
76108,0105616,22582
76111,1360860,37181
76117,0492835,45035
76119,0806147,15544
76121,0486651,24874
76127,0153997,51330
76130,1288403,28510
76132,0448206,11763
76134,0037168,33421
76137,0113718,48336
76143,1181927,21467
76145,0847520,24499
76147,0762105,20825
76149,0138674,
76151,0478338,16190
76153,0827737,109572
76156,1149363,52637
76158,1371630,25053
76169,0271029,10469
76171,0107214,11122
76173,1149361,27936
76175,0800320,18823
76182,0128089,196328
76185,0456543,213845
76187,0044518,15382
76189,1300159,31196
76208,0063633,18352
76210,1303828,34769
76217,1445202,39830
76238,0227194,132744
76241,0331639,161179
76244,1319694,35939
76251,1250777,23483
76255,0844948,16686
76258,1010265,15973
76269,0346723,4252
76272,1238291,16759
76277,0052876,43008
76279,0027413,184741
76288,0070760,57124
76291,0113526,93519
76293,1279935,35056
76298,0100369,47090
76301,0401398,13417
76303,0065491,39931
76312,0077275,24429
76317,0838247,36419
76533,0977646,
76680,0462219,22419
76692,0048791,43327
76695,0052190,76568
76699,1183697,40855
76701,0486420,22488
76709,0499665,49131
76711,1489246,35207
76714,0021873,42669
76716,0411323,18273
76718,1192613,37223
76720,0023241,53522
76722,0031747,39459
76729,1281374,35689
76731,1519402,166375
76736,0903622,34784
76738,1583323,52903
76743,0314121,8980
76747,0783767,11801
76751,1033467,25572
76753,1390535,34583
76755,1188113,11761
76758,0004707,22943
76763,1017451,27586
76770,1422758,15323
76772,0218871,1568
76776,0064828,48688
76778,1303889,33226
76808,0799991,96010
76811,0051786,27179
76814,0236638,11303
76816,0468704,18426
76818,1267160,19939
76823,0038182,36916
76827,0372359,145902
76829,1059817,79924
76832,0960066,116983
76836,0036947,17988
76860,0087981,26178
76862,0783515,19587
76864,1479676,68987
76866,1014809,36124
76873,1269734,20781
77141,0050379,22649
77143,0038390,31561
77146,0810868,1912
77149,0066561,35002
77154,1159961,47813
77156,1116182,14766
77162,0055382,36731
77177,0884762,141714
77179,1153037,19401
77181,1358383,31869
77184,0063094,26186
77189,0034646,55236
77191,1321509,34803
77201,0862467,37861
77204,0086232,47808
77206,1196141,33217
77208,0964586,29989
77210,0222024,90634
77212,0033987,26380
77217,0048705,43326
77223,0045589,44747
77229,0036929,102419
77231,0043629,228444
77233,1039647,36443
77238,0043459,4461
77240,1226236,41110
77259,1520496,31687
77264,1083845,20497
77266,0445953,12411
77281,1241707,86097
77291,0092580,25832
77293,0078269,25338
77296,0790721,20478
77298,0430224,17960
77300,1587414,33427
77303,1318044,23568
77307,1379182,38810
77312,0791303,12408
77316,1124052,21345
77318,0096046,40168
77326,0072752,44132
77328,1259574,61917
77330,1260581,61919
77332,0119004,37857
77336,1105281,33784
77339,1226752,45663
77342,0084778,129689
77344,0101930,178736
77349,1294136,35656
77351,0996435,30427
77353,1217243,12166
77355,0240732,33501
77357,1452291,36325
77359,1259573,61920
77362,0044117,43381
77364,0480255,34813
77370,1198408,33215
77412,0069058,21036
77414,1294226,35690
77416,0085318,18406
77421,1336617,39053
77427,1467304,37169
77433,0014532,24805
77435,0036430,43517
77444,0333902,121036
77449,0068264,42476
77451,0025607,111310
77455,1587707,39452
77463,0055489,94917
77468,0418815,107643
77470,0223783,64651
77479,1027091,40594
77481,0033787,23104
77491,0054016,37605
77493,0029310,91727
77496,0032842,41597
77509,0041746,62727
77517,0062377,25385
77538,0204504,64576
77540,0970452,32985
77550,0033405,44399
77561,1228705,10138
77596,1483831,32084
77613,0037832,42191
77615,0034636,190906
77629,1584813,45615
77658,0081846,205300
77665,1392197,38579
77667,1470023,37931
77672,1106860,27004
77680,0368668,10870
77682,0324242,54117
77688,0090206,4180
77707,0383846,55135
77709,1056437,15877
77711,0405866,72272
77715,0338977,1549
77719,0102050,10171
77721,0068457,38996
77729,0074857,25699
77731,1329454,18899
77734,0892404,
77736,0843270,45380
77738,0892074,48587
77742,0046424,198600
77744,0054380,36760
77752,0110524,39767
77770,1538503,211877
77772,1249294,17005
77774,0956101,26694
77776,0060978,126421
77778,0027255,121351
77780,1219836,37178
77783,0064777,125271
77788,0808285,5178
77795,0381940,34069
77798,1179056,23437
77800,1341167,37495
77802,0472840,145217
77808,0075774,42217
77810,1111890,19173
77816,1237900,42910
77818,1376195,43090
77820,0492389,35169
77829,1355640,41116
77831,1241338,25659
77833,1640680,37828
77835,0036384,38726
77837,1132623,36950
77841,1210106,37565
77843,1379177,38542
77846,0118528,12219
77852,0468774,76822
77854,0384700,37106
77866,0955308,20662
77875,0065695,31345
77881,0307076,21245
77883,1428457,60677
77891,0046004,52620
77893,1368116,34626
77896,0071566,47737
77899,0048191,28575
77907,1546653,52249
77910,0094642,51442
77917,0027118,89462
77919,0057933,66022
77921,0036922,38697
77931,1355599,37511
77941,0460435,21794
77944,1333631,36432
77947,1524539,35572
77951,0250264,106813
77966,1284028,20311
77968,1249414,81589
77979,1042424,8929
77981,0491044,7346
77983,0045070,28894
77985,0363249,44513
77990,0079858,23050
78000,0773318,96287
78003,0821442,23538
78006,0239381,27181
78009,0066207,5590
78011,0294725,53503
78014,0312859,40998
78016,0855729,5850
78019,0479341,18516
78022,1480660,31261
78025,0269856,39056
78030,1236484,24757
78032,1331307,26587
78034,1196204,36801
78037,0372321,92501
78039,1120985,46705
78041,1103153,37821
78043,0073498,261538
78045,0067540,253232
78054,0109744,173865
78057,0011908,225503
78059,0067929,29069
78062,0431340,26962
78064,0428040,37255
78066,0144589,122188
78068,0035614,51792
78071,0035170,99236
78073,0031595,174784
78081,0067108,14257
78084,0082479,5424
78086,1484954,39453
78088,1462758,26388
78090,1235072,44878
78093,0016201,116746
78095,0058142,64811
78097,1288645,39024
78099,1459026,38307
78101,0484211,134901
78103,0472562,30527
78105,0473075,9543
78111,0047840,43317
78116,0878835,40247
78122,0863136,14518
78124,0065839,26427
78128,1425257,37034
78130,1327200,35197
78132,1038011,36686
78140,1479380,115064
78142,1081935,25846
78145,0098197,73931
78157,0059440,30913
78160,0397612,198306
78162,0439784,198307
78168,0475390,62492
78170,0022485,112882
78174,1261945,37786
78181,0069528,66775
78184,0042256,44398
78186,0045161,25551
78192,1263679,22241
78196,0072777,71756
78207,0790627,29151
78209,1226229,32823
78211,1278124,29923
78218,0914863,38199
78222,0076507,80844
78224,0019237,42614
78235,0085234,139383
78245,0028203,43879
78247,1546036,36736
78249,0071676,132328
78251,1247657,35217
78264,1212436,34806
78266,1017460,37707
78268,1422122,39376
78270,0097884,1785
78272,0104008,10241
78276,0089366,32720
78278,1426378,51413
78290,0403645,38318
78295,0059362,42744
78308,0905329,29272
78313,1126596,13058
78316,0892318,37056
78319,1073105,34480
78321,1498870,38570
78329,0063493,35166
78332,1263778,38846
78335,0995747,73576
78337,0790612,32830
78340,0049259,52726
78342,0857275,27735
78344,0997246,54254
78349,1258197,29917
78358,0065233,68429
78360,0110278,47238
78366,0032846,132928
78370,1057581,19713
78376,0014417,50182
78379,0245209,254738
78381,0082088,42139
78405,0036962,3589
78408,0485272,25869
78410,1392744,30695
78413,0068286,94225
78416,0021549,108224
78418,0032413,88192
78420,0043660,28434
78422,0887745,28871
78438,0050347,35129
78442,1225703,31041
78445,1035730,12832
78459,1370889,39246
78461,1242539,33116
78463,0035460,79372
78465,0043044,42767
78467,1075747,20533
78469,0429493,34544
78483,0056017,48003
78488,1391544,19276
78490,0059555,44006
78499,0435761,10193
78517,1568150,41397
78519,0043859,43882
78528,0041327,99627
78534,1016321,39641
78536,1198385,35164
78539,0191173,45974
78544,0993779,198308
78557,1227762,25868
78574,1399683,39013
78579,1135095,162880
78583,0808237,63883
78585,1165253,8652
78606,1075113,18897
78612,0073349,38027
78614,0234217,52072
78618,0062728,1787
78620,0063557,32068
78622,0102522,48636
78626,0269743,21531
78629,0008663,108017
78631,1087474,45009
78633,1540814,44999
78635,1145479,41142
78637,0892791,10192
78640,1007018,24663
78642,1244588,24797
78646,0105355,61120
78649,0389011,62414
78651,0060847,149511
78653,1204773,33809
78655,1337057,38780
78658,0974544,56809
78666,0441674,37711
78669,0082596,110901
78673,0029077,211256
78677,0484064,46341
78679,0954947,37414
78681,1493886,44680
78684,0104111,108705
78690,0010307,70804
78696,0466899,51138
78698,0243415,26916
78701,0942891,16890
78703,1179794,39545
78713,0020514,53796
78715,0019591,42615
78717,1134665,120529
78721,0085656,34599
78723,0095530,47282
78727,1187046,16878
78729,0813980,13989
78737,0039243,44534
78739,0035153,43780
78742,0065636,31677
78746,1144539,40819
78748,1339635,68701
78757,0381131,43699
78759,1117646,45371
78765,0030865,109970
78772,1325004,24021
78774,1294213,36691
78776,1315214,39334
78827,1355623,41499
78829,1157685,40215
78832,0037466,69847
78834,1291548,33913
78836,1191111,34647
78838,1034302,18530
78856,1189345,27865
78858,0045706,52365
78860,0059729,51054
78873,1570417,32866
78885,0770814,42891
78893,0938283,10196
78895,0089748,21042
78898,0060165,37301
78903,0070959,91487
78905,0042039,29106
78909,0335351,51865
78913,0118976,37652
78916,0340137,4676
78919,1166810,28478
78921,0037367,51617
78934,0806686,3037
78941,0492962,208478
78944,0057982,61302
78946,0069737,113012
78949,0213968,108788
78951,0780495,140172
78955,0064873,59231
78957,0062277,59088
78959,1217616,15102
78961,0993841,24963
78965,0313504,36962
78967,0076210,26932
78974,1594971,
78976,1609157,40636
78978,0052708,2363
78980,0036783,
78982,0068669,34991
78984,1288633,34703
78986,0445691,1896
78991,0114469,39129
78993,0044811,69544
79003,0040745,43449
79006,0416716,76180
79008,1308667,16023
79010,0365480,25903
79022,0202989,153913
79029,0790769,25630
79031,0460823,28036
79035,0033722,51395
79038,0052837,1789
79043,0808138,74076
79045,0302022,235199
79057,1424381,34851
79060,0860866,8471
79063,1345488,45622
79065,0036422,43514
79067,0062977,87267
79073,1333667,37659
79077,0470764,166677
79081,0047073,23097
79083,0046564,44711
79091,1323594,20352
79094,0036367,150778
79104,1235404,58781
79106,0815182,142052
79109,0034578,32921
79111,0488121,24048
79124,0030182,43853
79127,0030817,43849
79132,1375666,27205
79134,1375670,38365
79136,1101048,64861
79139,0963966,27022
79158,0451954,27843
79163,0800228,80198
79166,0478125,16304
79185,1013743,37834
79187,1226232,32395
79191,0111002,26682
79195,0405266,41252
79197,0049201,25914
79203,0446750,4556
79207,0087247,18680
79213,0217019,72356
79220,1205503,
79222,1438437,41522
79224,1155076,38575
79226,1247662,39037
79228,0425196,15714
79230,0954990,22556
79232,0092772,49500
79234,0185691,54857
79236,0103316,110903
79238,0081662,110899
79242,0842926,39781
79244,1001540,26350
79247,0053344,100661
79249,0069426,85674
79251,1273235,73861
79254,1319569,61222
79259,1248971,40850
79274,1569923,40662
79276,0082927,59484
79278,0012486,54198
79281,0135014,
79283,0139717,
79285,0021110,91470
79287,0016544,47508
79293,0944835,27576
79299,0874957,
79303,0067815,86431
79311,0116479,30565
79318,1396557,42918
79321,0050271,1920
79327,0019258,53209
79329,1259583,24487
79333,0060161,39768
79335,0024433,162862
79337,0022834,134427
79339,0021874,53232
79344,1043651,37816
79346,1236247,20996
79348,1169158,18968
79357,0485947,31011
79363,0025536,96525
79368,0065782,1863
79388,0063443,26652
79395,0047494,65212
79397,0034780,35262
79400,1487120,37098
79402,1068669,26796
79410,0452634,41163
79424,0070435,85023
79428,0427152,38778
79430,1484522,40428
79458,0066466,104343
79461,0063598,104744
79463,1415283,35019
79467,1277728,17631
79469,0105019,5899
79471,0395424,18166
79473,0102583,124096
79475,0156906,86266
79477,0067820,59881
79494,0220016,17914
79496,0497539,37766
79498,0075342,48197
79501,0352465,36274
79505,1252610,26584
79507,0075669,38022
79515,1570966,32497
79519,0061113,90908
79521,0208995,45043
79523,0415127,31262
79525,0047101,21564
79528,0025907,43605
79533,0078915,20007
79536,1227536,25335
79539,1118045,41483
79541,1264904,31203
79543,0109685,54233
79545,1352369,27297
79547,1002561,39303
79551,1104126,21900
79553,1386932,37472
79561,0400383,29168
79565,0492967,108712
79568,0079359,
79570,1159712,63075
79572,0493949,38843
79575,0134108,
79578,0076252,39008
79580,0034405,49609
79588,1438254,37950
79590,1205535,24122
79592,1386588,27581
79594,0238859,
79596,0051866,24508
79599,1268987,41135
79601,1513713,37570
79603,0107175,52713
79607,0066079,5465
79610,0044331,61430
79617,0038934,45322
79627,0291833,20591
79633,0479937,13221
79636,0479074,18848
79638,0093004,42008
79640,0081616,77334
79642,0044566,94618
79644,0064227,102488
79647,0051706,86667
79651,0057239,76000
79653,0032850,83360
79656,0043599,98328
79663,1217070,33195
79667,0045592,46011
79677,1522863,53190
79681,0034902,28426
79684,0437405,39414
79686,0870210,42039
79688,0995739,19528
79692,1534397,37700
79695,1320253,27578
79702,0446029,22538
79709,0038108,97735
79711,0022454,45803
79718,0070285,112383
79720,1313092,44629
79723,1294161,44770
79725,1295068,46391
79731,0048602,149114
79736,0419952,30860
79739,1424062,67367
79741,1125387,96108
79760,1419318,30966
79765,0115109,47477
79767,1058743,40818
79769,1291465,37951
79771,0032983,43821
79773,0199777,55971
79775,0383025,10271
79794,0115985,17821
79796,1020558,23759
79798,1424797,26280
79800,0808526,39800
79802,1022606,8900
79805,0073155,3476
79807,0458455,9503
79809,0038419,52270
79824,1020938,44737
79828,0077315,8070
79830,0115822,46334
79832,0028816,80364
79835,0146990,21001
79838,0071145,171492
79842,1671630,79829
79844,0038334,39142
79846,0407821,21781
79848,0832318,19874
79850,1548865,44806
79855,0026007,132883
79860,0997152,43549
79863,0816436,14138
79866,1474312,
79868,1220214,38150
79870,1280015,47912
79872,0017750,128298
79874,0018526,42565
79879,0464154,43593
79882,0081160,263579
79884,0487027,1914
79895,1179025,35552
79897,1194263,44718
79901,1500496,67381
79910,1059925,26035
79912,1202514,25474
79914,1145144,16346
79916,1223975,33774
79918,0058091,102286
79920,0038370,53446
79923,0043792,108232
79925,0041767,44533
79927,1087890,15952
79929,1346961,39563
79936,0095880,55520
79946,1285309,41479
79953,0045333,65787
79955,0020112,51759
79972,1183672,41248
79974,1351224,29538
79977,0031835,115109
79980,1322282,42850
79987,1329457,31900
79994,1156143,37842
79996,1107816,29159
80004,0093067,191550
80014,0063384,122671
80020,0055797,42991
80022,0046076,44140
80026,0411951,42194
80033,0234516,31443
80038,1359421,33494
80041,0073045,91873
80044,0181212,207937
80049,0381442,20200
80054,1394383,37259
80072,0084358,62981
80074,0406098,33682
80076,0339357,79043
80083,0142235,28609
80086,0843302,46164
80094,1320244,38358
80097,0055153,113458
80100,0087027,42085
80102,0023891,37581
80104,0036630,84701
80107,0032376,32196
80109,0064553,42495
80111,0060758,95597
80122,0091869,55562
80124,0284492,49943
80126,1440728,27579
80129,0066936,105347
80132,0044497,77057
80135,0050612,98636
80137,1587373,96451
80139,1117523,14158
80141,0099263,47670
80144,0011960,55648
80146,0077707,88034
80152,0054403,172535
80154,0196181,109466
80158,0154129,32638
80160,0281859,
80162,1183276,37905
80164,1381282,30846
80166,0889573,41210
80179,0080806,107983
80181,0807840,9761
80183,1060234,57816
80185,1558250,40663
80189,0101664,91396
80191,0045758,10165
80193,1609145,139433
80195,1333657,121471
80204,1539086,103745
80206,0079432,54182
80208,1233611,39786
80210,0903943,50641
80214,0154750,55403
80217,0107086,46697
80219,0985694,23631
80222,1193631,41233
80224,0022403,17966
80226,0041947,206145
80230,1083853,44255
80233,1315419,39240
80235,1264074,50338
80241,1322312,38073
80243,1168773,76237
80247,0089124,105737
80258,0046094,71839
80260,0037885,109881
80264,0038000,52337
80267,0032349,32194
80269,0044324,80806
80271,1059790,44222
80281,1351630,13585
80283,0034485,43790
80285,0028739,30630
80288,0040843,36814
80290,0041515,32552
80292,0050569,133792
80295,0073615,101422
80311,0030006,132859
80313,0029334,113214
80315,0083579,33481
80321,1137999,31549
80324,1470171,43642
80328,0083022,148482
80330,0774755,13209
80337,1333117,55063
80339,1135500,22681
80344,0061389,39519
80346,0038104,119764
80348,0040109,40985
80350,1666186,40264
80352,0092269,148175
80354,1255955,28938
80358,0318126,268021
80361,1024733,4204
80363,1220634,35791
80374,1410261,42430
80398,1167638,37645
80400,0034965,69119
80402,0188350,24955
80405,0846017,32151
80408,0158011,55066
80417,0151073,104310
80419,0108192,124315
80421,0024115,66701
80424,0034384,43804
80428,0262699,15915
80430,1008017,8886
80432,0028070,46026
80444,0119329,148636
80447,0078295,31428
80449,0125522,49813
80451,0069239,29424
80454,1428453,60678
80456,0079482,39995
80463,1285016,37799
80465,0116300,138522
80467,0070258,114395
80469,1673430,45162
80472,0033525,96172
80476,0996967,15527
80478,0062043,85692
80480,0066153,110748
80487,0058701,40652
80489,0840361,23168
80491,0052961,45884
80494,0048488,35956
80498,1328867,85819
80500,1135922,15834
80502,1020543,22476
80505,1479847,37059
80549,1282140,37735
80551,0879870,38167
80553,1049402,38568
80557,1047449,45778
80560,1137439,18046
80566,0049042,107612
80568,0056940,33729
80570,0047550,50356
80572,1356864,43939
80574,0038053,46563
80582,0912586,60076
80584,1067733,15179
80586,0817177,43949
80588,1433813,44992
80590,1027718,33909
80592,0056346,48110
80596,0098533,121154
80599,0172202,59572
80611,0059453,207681
80615,1219342,41216
80617,1287468,39691
80619,0067975,42530
80622,0038026,43491
80639,0026144,43890
80641,0050208,37596
80646,0071695,41486
80648,0143428,41482
80650,0104105,74714
80653,1105512,35219
80655,1562847,72913
80659,0041329,94959
80661,0045551,22734
80667,0060801,56168
80677,0052698,34145
80680,1604900,40911
80683,1038913,54720
80693,0804497,43923
80701,0059477,5719
80713,1212456,71575
80715,1511400,159186
80717,0090579,2754
80719,0056134,166204
80722,0257818,40970
80725,0004635,161710
80727,1251757,38842
80729,1132193,45261
80731,0819895,73682
80733,1189076,22136
80736,1010271,38410
80738,0080185,
80740,1433915,24219
80742,0317341,125946
80744,0091823,154442
80746,0021294,201695
80748,0023753,25694
80759,0396630,42318
80761,0902967,36569
80763,1276105,27023
80768,1103248,
80775,1486190,38961
80777,0374271,56969
80779,1301990,45077
80787,1064801,40599
80789,1346983,52221
80792,0463032,165534
80797,0029648,59581
80799,0017534,67531
80806,0318523,125948
80808,0069002,32021
80810,0076845,75938
80812,0071458,706
80816,0082235,30931
80818,0892096,33009
80820,1447793,46198
80825,0834102,18178
80827,0016690,117211
80831,1228987,41402
80834,1727587,45745
80836,1254207,10378
80839,1028576,39486
80844,0816556,27374
80846,1314655,44040
80848,0410410,12807
80858,1414382,38303
80860,1055292,38408
80862,1584016,42296
80864,1182350,38031
80866,1572150,28018
80870,1260567,45729
80880,1423995,44113
80891,1176252,173672
80893,0448400,9639
80899,0026768,43894
80901,0065820,85290
80903,0032871,3592
80906,1645089,44639
80908,1315962,43619
80917,1470827,43933
80924,0192788,30071
80926,0825245,17031
80928,1646887,41994
80933,0054102,15375
80939,1244754,45094
80941,1107319,70695
80947,1148165,38415
80950,0048513,110502
80952,0045056,43369
80954,0030442,111315
80967,1196165,98115
80969,1334260,42188
80972,0382572,11567
80980,0062827,27441
80984,0047424,30036
80986,0041955,43187
80990,0079428,4706
81000,0959282,9577
81014,1093369,20034
81018,0775489,41201
81020,1442519,19597
81027,0834170,46847
81029,0037931,110790
81031,1065318,16015
81041,0899138,20263
81046,0070374,10311
81049,1114690,
81051,0074875,16271
81054,0064588,12482
81059,0772105,53486
81061,0052050,25633
81064,1009014,206577
81067,0343992,166671
81069,1209364,39933
81072,0085807,81231
81075,1247696,46756
81080,1400526,46812
81083,1523483,46837
81085,0093791,76825
81087,0886539,16344
81090,1045642,38124
81092,0490117,60035
81094,0922522,35379
81100,1099932,214430
81102,0058438,41308
81104,1542411,75341
81107,0027138,92950
81109,0122371,113456
81111,1447508,44549
81117,0080547,155852
81123,0020919,174792
81125,0060099,131861
81130,0176250,45739
81132,1612774,45649
81138,0445054,39681
81140,1179069,41505
81142,0326965,40048
81145,0093139,8749
81147,0171357,14088
81150,0415739,49218
81152,0482358,50656
81156,1116184,16290
81158,1559549,39312
81162,1241330,42307
81164,1085779,45650
81172,0365402,64156
81180,1320304,42941
81182,1662557,50475
81184,0420181,97241
81191,1566648,39440
81193,0043123,52848
81195,1003034,41009
81198,0058745,73348
81200,0028330,52358
81204,1094295,32540
81214,0062990,74896
81216,0043565,44890
81225,0441324,44823
81229,1245526,39514
81238,0092285,213864
81243,0057536,90930
81248,0073496,86233
81250,0045471,98364
81257,1340107,44716
81270,0872230,43931
81274,0479221,63611
81276,1337137,47426
81281,0466665,18590
81305,1424327,37810
81312,0452592,13548
81314,1047445,21431
81316,1242618,25073
81322,0478214,155445
81324,0810821,20700
81328,0060223,114333
81330,1611931,201646
81333,0124294,127083
81347,0497467,4921
81349,0114198,
81351,0063386,11389
81355,1247184,45336
81357,0187809,165911
81359,1190894,37438
81362,0435528,14397
81364,0928188,53655
81366,0027752,52047
81371,0034591,27372
81381,0376821,43681
81383,1465487,41211
81385,1588337,46332
81387,0120116,135198
81389,0459387,44986
81391,1426361,43738
81393,0379765,60665
81396,0023825,43601
81398,1679595,68774
81403,0063005,4729
81405,0454990,
81411,0088241,47792
81413,0047821,46979
81415,1202202,143336
81417,1536044,41436
81424,1434443,49207
81427,1528718,46103
81429,1675758,48016
81432,0014900,55536
81435,0012651,6793
81441,1428050,79743
81443,0023911,53792
81445,0303281,67232
81447,0262774,44076
81451,1411232,48015
81453,0042397,35957
81456,1600524,51241
81495,0496634,8316
81497,0070287,31605
81499,0494864,22398
81501,0082633,16029
81512,1212419,44603
81516,1181791,41215
81518,0940580,1782
81520,1156466,38234
81524,0073482,11391
81535,1477076,41439
81537,1231583,41733
81546,0037980,182756
81548,0051534,77960
81562,1542344,44115
81564,1001526,38055
81566,1194235,54315
81568,0035794,33600
81574,0075433,54109
81583,0029454,52237
81585,0033110,43819
81587,0056341,43007
81589,0060983,49863
81591,0947798,44214
81610,0033283,80720
81613,0078878,114096
81615,0067980,91607
81617,0081656,130917
81621,0112934,40378
81629,1333668,30979
81631,0486665,56192
81633,1245091,46537
81637,1230204,49953
81639,1278379,43943
81641,0977855,38363
81643,0037702,40716
81646,0044903,43189
81656,0019901,3007
81658,0041373,27563
81660,0085124,61755
81665,0066122,59408
81667,0318742,79591
81669,0120075,26891
81671,0043306,39039
81673,0143334,52111
81676,0374308,13630
81679,0454932,45593
81681,0041497,41058
81684,0053729,1673
81688,0113241,
81690,0993778,14234
81698,0217978,49110
81700,0479550,126238
81702,1101675,65726
81704,1405809,41123
81708,1225290,44442
81711,1725156,48466
81713,1136688,47065
81725,1588875,38325
81727,1644577,103894
81731,1453159,133252
81733,0147039,48000
81736,0058126,71317
81738,0045507,137504
81742,0120404,64340
81744,1038685,44571
81751,1588895,38368
81753,1533796,112072
81755,0068983,114444
81758,0466214,
81765,0113205,157178
81768,0029201,68849
81770,0118823,134569
81782,0477080,44048
81784,1126618,38357
81786,1020773,48303
81788,1458175,43539
81791,1421051,39210
81795,1270101,72421
81802,1519245,62103
81804,1235189,44147
81806,0141966,92096
81817,1321865,43434
81819,1164999,45958
81823,1360875,34208
81825,1158936,15036
81831,1467273,36940
81834,0926084,12444
81845,1504320,45269
81847,0398286,38757
81851,0055073,46757
81853,0056576,71701
81857,0029222,43862
81859,0041687,43437
81867,0758017,24574
81880,0984159,80545
81898,1518821,87387
81903,1199494,44687
81906,1441084,162643
81910,1326733,41999
81925,0384699,13834
81927,1047832,15012
81930,0460342,44886
81932,0964517,45317
81949,1403988,41556
81952,0020876,42363
